# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416383322;sda;33.94;0.13;7933.31;233.74;1.32;38.93;0.30;1.02
axle;61;1416383382;sda;2.89;0.00;497.38;172.21;0.01;2.45;0.23;0.07
axle;60;1416383442;sda;4.53;0.00;769.12;169.97;0.03;5.59;0.32;0.15
axle;60;1416383502;sda;4.20;1.33;774.69;184.92;0.03;7.65;0.32;0.13
axle;60;1416383562;sda;1.77;0.00;171.50;97.06;0.00;1.40;0.08;0.01
axle;60;1416383622;sda;1.98;0.00;140.38;70.79;0.00;1.34;0.10;0.02
axle;60;1416383682;sda;1.12;0.00;75.73;67.82;0.00;0.06;0.06;0.01
axle;60;1416383742;sda;0.95;0.00;53.62;56.42;0.00;0.35;0.28;0.03
axle;60;1416383802;sda;1.45;0.00;65.74;45.33;0.00;0.00;0.00;0.00
