Linux 3.0.101-0.15-default (axle) 	11/19/2014 	_x86_64_

08:58:42 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:59:42 AM     all     31.18      0.00     13.40      0.03      0.00     55.40
09:00:42 AM     all     32.95      0.00     11.13      0.00      0.00     55.92
09:01:42 AM     all     33.30      0.00     12.00      0.00      0.00     54.70
09:02:42 AM     all     34.54      0.00     10.50      0.00      0.00     54.95
09:03:42 AM     all     34.42      0.00      8.22      0.00      0.00     57.35
09:04:42 AM     all     29.92      0.00      7.93      0.00      0.00     62.16
09:05:42 AM     all     31.43      0.00      6.24      0.00      0.00     62.33
09:06:42 AM     all     28.49      0.00      8.15      0.00      0.00     63.36
